Employee ID,Age,Age Group,Attrition,Business Travel,Daily Rate,Department,Distance From Home,Education,Job Involvement,Job Level,Education Field,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Role,Job Satisfaction,Marital Status,Monthly Income,Salary Slab,Monthly Rate,Num Companies Worked,Over 18,Over Time,Percent Salary Hike,Performance Rating,Performance Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Training Time Last Year,Work Life Balance,Years at Company,Years in Current Role
EM139,54,51+,No,Frequently,940,Sales,35,4,3,4,Life Sciences,1,2816,4,Male,91,Sales Executive,1,Divorced,13889,15k+,6491,9,Yes,Yes,23,1,3,40,1,0,14,4,22,16
EM140,21,41-50,No,Rarely,945,HR,46,4,3,5,Technical Degree,1,2498,3,Female,26,HR,3,Divorced,6288,<5k,7232,5,Yes,Yes,12,2,2,40,2,10,17,2,1,5
EM141,48,51+,No,Rarely,445,R&D,18,4,2,4,Marketing,1,1959,4,Female,76,HR,1,Single,11326,5-10k,5166,7,Yes,Yes,24,2,2,40,0,28,13,3,7,9
EM142,23,41-50,Yes,Rarely,1203,Sales,27,2,3,3,Technical Degree,1,2281,4,Female,67,Manager,4,Married,10265,5-10k,2443,5,Yes,No,11,1,3,40,3,10,10,2,24,5
EM143,20,20-30,No,Frequently,1480,HR,20,4,4,3,Other,1,4236,1,Male,72,HR,2,Married,11138,<5k,14249,4,Yes,No,22,3,2,40,0,9,7,4,16,1
EM144,25,51+,No,Rarely,144,HR,46,1,3,3,Other,1,2529,1,Male,76,HR,2,Married,3097,<5k,18701,9,Yes,No,13,2,4,40,2,20,7,3,17,18
EM145,39,20-30,No,Frequently,906,R&D,11,1,1,5,Other,1,3023,1,Female,89,Sales Executive,1,Single,2330,5-10k,18779,6,Yes,No,12,3,1,40,2,12,5,3,16,5
EM146,51,20-30,No,Frequently,501,R&D,37,4,4,1,Medical,1,2331,2,Female,42,Manager,2,Single,13226,<5k,21342,6,Yes,No,17,3,1,40,3,26,17,3,15,18
EM147,35,31-40,No,None,846,HR,16,3,2,5,Medical,1,1569,4,Male,93,Technician,4,Married,9776,5-10k,17551,5,Yes,Yes,17,1,3,40,1,3,18,1,22,3
EM148,47,41-50,No,None,514,R&D,13,4,4,1,Technical Degree,1,4517,3,Female,94,Technician,1,Married,15522,<5k,10887,8,Yes,No,15,2,3,40,3,14,10,3,9,18
EM149,56,41-50,No,Frequently,933,R&D,41,1,2,5,Life Sciences,1,1740,4,Male,78,Sales Executive,2,Single,12038,15k+,5785,7,Yes,Yes,24,2,3,40,3,23,14,3,6,2
EM150,52,20-30,Yes,None,782,R&D,2,2,4,4,Technical Degree,1,4444,4,Male,22,Sales Executive,2,Married,5714,15k+,9300,4,Yes,Yes,10,2,2,40,0,26,15,3,5,8
EM151,34,41-50,No,None,847,Sales,28,4,4,1,Technical Degree,1,4569,3,Female,70,Manager,4,Divorced,12464,10-15k,21978,7,Yes,Yes,15,4,3,40,2,15,17,4,24,15
EM152,24,41-50,No,Rarely,115,R&D,28,2,2,2,Technical Degree,1,1581,1,Male,59,Research Scientist,1,Married,9230,10-15k,3873,2,Yes,Yes,24,1,3,40,1,15,12,1,18,18
EM153,25,41-50,No,Rarely,732,HR,3,4,1,5,Technical Degree,1,1822,4,Female,55,HR,4,Married,13277,<5k,11632,4,Yes,Yes,19,1,1,40,1,32,8,1,18,3
EM154,40,31-40,No,None,1098,HR,35,2,2,3,Marketing,1,2374,3,Male,79,Technician,3,Married,12099,<5k,21247,7,Yes,Yes,16,1,4,40,0,16,11,4,29,14
EM155,45,20-30,No,Frequently,786,HR,22,2,4,3,Marketing,1,4943,2,Male,21,Sales Executive,1,Single,9198,10-15k,8098,1,Yes,Yes,21,1,4,40,2,18,7,2,20,18
EM156,26,41-50,No,Rarely,503,HR,8,2,3,5,Marketing,1,2211,4,Male,56,Research Scientist,4,Divorced,11555,5-10k,17404,7,Yes,Yes,12,1,2,40,0,18,6,1,25,18
EM157,37,41-50,No,None,977,HR,42,1,1,5,Technical Degree,1,3296,3,Female,51,Sales Executive,4,Married,13105,10-15k,23525,5,Yes,Yes,10,1,1,40,0,36,18,4,27,9
EM158,41,31-40,No,Frequently,454,HR,13,4,2,4,Medical,1,3716,3,Female,86,Technician,3,Single,9438,5-10k,7604,5,Yes,Yes,13,1,4,40,3,1,6,3,7,12
EM159,37,41-50,Yes,Rarely,160,Sales,2,4,1,4,Medical,1,2079,3,Female,51,Manager,1,Married,14522,5-10k,23161,6,Yes,Yes,12,3,3,40,3,38,2,1,1,5
EM160,40,51+,No,Rarely,930,R&D,32,1,4,2,Technical Degree,1,2717,3,Male,32,Manager,1,Married,8320,<5k,9477,4,Yes,Yes,14,1,4,40,1,3,19,4,0,3
EM161,54,51+,No,None,1207,R&D,38,1,2,2,Marketing,1,1754,1,Female,51,HR,4,Single,17616,10-15k,3783,1,Yes,No,11,2,2,40,2,36,19,3,19,1
EM162,34,51+,No,Rarely,981,HR,23,1,2,4,Marketing,1,2365,2,Male,20,Sales Executive,2,Married,15094,15k+,12217,0,Yes,Yes,24,3,1,40,2,13,6,3,2,7
EM163,34,31-40,No,None,748,R&D,47,1,2,4,Marketing,1,2572,1,Male,40,Research Scientist,2,Single,11263,5-10k,21334,6,Yes,No,24,2,3,40,3,10,11,1,2,15
EM164,58,51+,No,Frequently,865,Sales,25,4,2,3,Technical Degree,1,2983,3,Male,20,Technician,2,Divorced,13263,10-15k,15378,4,Yes,No,13,3,3,40,0,7,5,1,13,5
EM165,42,41-50,No,Rarely,410,R&D,18,1,1,5,Technical Degree,1,3433,1,Male,40,Research Scientist,4,Single,13547,5-10k,24882,9,Yes,Yes,22,3,4,40,1,35,9,3,11,17
EM166,35,20-30,No,None,1372,R&D,18,4,1,5,Marketing,1,3357,1,Female,62,Sales Executive,1,Single,7425,<5k,6702,6,Yes,Yes,24,2,1,40,0,32,3,2,25,6
EM167,48,51+,Yes,Rarely,243,Sales,34,3,1,4,Marketing,1,3773,4,Male,42,Manager,4,Divorced,16855,15k+,2996,0,Yes,Yes,24,3,1,40,2,34,11,3,3,0
EM168,23,20-30,No,Frequently,486,R&D,22,4,2,5,Marketing,1,2771,2,Male,69,HR,1,Single,17725,5-10k,2885,1,Yes,No,18,4,4,40,0,6,11,3,23,12
EM169,30,20-30,No,Rarely,561,R&D,33,1,2,1,Other,1,2158,4,Male,97,HR,4,Divorced,16419,<5k,9677,6,Yes,Yes,17,3,4,40,1,10,5,2,26,19
EM170,24,51+,No,Frequently,1443,Sales,18,2,3,5,Life Sciences,1,4433,4,Male,39,Manager,1,Single,15922,<5k,12988,1,Yes,Yes,15,3,2,40,0,6,7,4,4,14
EM171,44,20-30,No,None,328,R&D,47,4,3,5,Technical Degree,1,4232,3,Female,40,Sales Executive,2,Single,19195,5-10k,18230,0,Yes,Yes,10,1,4,40,2,18,15,4,4,0
EM172,30,31-40,No,None,511,HR,28,3,2,2,Other,1,3892,4,Female,62,Technician,4,Divorced,6670,5-10k,9196,3,Yes,Yes,14,1,3,40,1,31,19,2,28,16
EM173,31,41-50,No,None,740,Sales,17,1,3,1,Life Sciences,1,3475,3,Female,91,HR,4,Divorced,5892,15k+,5302,7,Yes,No,18,1,4,40,3,13,0,1,21,6
EM174,38,31-40,No,Frequently,1023,R&D,34,1,2,2,Medical,1,4758,3,Male,22,Manager,3,Single,13126,<5k,19587,3,Yes,Yes,23,2,3,40,3,15,5,3,19,12
EM175,29,51+,No,Frequently,305,HR,37,3,1,5,Other,1,2109,4,Male,35,Manager,1,Married,16417,5-10k,11964,9,Yes,No,21,4,2,40,0,3,16,4,6,11
EM176,48,41-50,No,None,605,Sales,46,4,1,2,Other,1,3306,2,Female,26,Technician,3,Single,9369,<5k,23858,8,Yes,Yes,14,2,4,40,3,30,0,3,0,0
EM177,33,51+,No,None,1437,HR,33,1,3,3,Other,1,4049,2,Female,71,Technician,1,Married,12831,<5k,3107,2,Yes,Yes,14,2,3,40,1,7,4,3,19,17
EM178,52,20-30,No,None,1123,R&D,41,4,3,5,Other,1,2654,3,Male,73,Technician,3,Divorced,9054,15k+,20513,7,Yes,No,13,1,1,40,3,30,17,2,24,11
EM179,45,51+,Yes,None,258,HR,5,1,1,4,Life Sciences,1,2467,1,Female,56,HR,3,Married,16488,10-15k,4866,9,Yes,Yes,21,1,4,40,3,17,15,3,28,12
EM180,58,20-30,No,Frequently,490,R&D,5,3,3,3,Marketing,1,3848,1,Male,48,Manager,4,Married,7113,<5k,5141,9,Yes,Yes,15,2,3,40,1,1,18,3,22,17
EM181,53,51+,No,None,1428,R&D,8,4,4,5,Medical,1,3418,2,Female,65,HR,2,Married,2477,5-10k,4827,0,Yes,Yes,22,2,2,40,1,39,12,4,23,2
EM182,56,51+,No,Rarely,340,R&D,2,3,3,2,Life Sciences,1,3481,4,Female,49,Sales Executive,2,Single,19987,<5k,22658,0,Yes,No,17,1,3,40,0,28,0,3,21,18
EM183,30,31-40,No,Frequently,387,Sales,18,2,1,3,Other,1,1090,2,Male,79,Research Scientist,2,Divorced,19026,15k+,5751,1,Yes,No,20,3,1,40,3,15,10,3,24,2
EM184,22,20-30,No,None,1100,R&D,44,3,3,5,Other,1,2195,3,Male,29,Technician,2,Divorced,16332,5-10k,5133,8,Yes,No,22,1,3,40,3,18,16,3,6,2
EM185,33,41-50,No,Rarely,646,R&D,35,2,1,3,Other,1,3432,4,Male,77,HR,2,Divorced,5353,<5k,15163,8,Yes,No,20,1,1,40,3,31,4,4,18,15
EM186,39,31-40,No,None,1233,R&D,47,2,2,5,Other,1,3725,4,Male,42,HR,4,Single,12406,5-10k,23440,7,Yes,No,23,2,2,40,0,26,1,3,3,7
EM187,41,20-30,No,None,1414,Sales,25,3,2,5,Other,1,1763,1,Male,37,HR,1,Single,16653,5-10k,7503,6,Yes,Yes,15,3,2,40,2,26,18,2,26,13
EM188,48,41-50,Yes,Frequently,1396,Sales,3,4,4,1,Technical Degree,1,2082,2,Male,98,Research Scientist,3,Divorced,3922,<5k,5084,4,Yes,No,16,1,2,40,2,4,4,2,5,4
EM189,59,51+,No,None,1121,HR,38,3,4,3,Technical Degree,1,3117,4,Female,64,Sales Executive,3,Married,17509,10-15k,17072,6,Yes,Yes,23,4,1,40,2,33,18,4,3,3
EM190,32,20-30,No,Rarely,1489,R&D,38,2,3,3,Technical Degree,1,4311,1,Female,49,Research Scientist,1,Married,11121,5-10k,24632,0,Yes,No,14,1,4,40,2,7,15,3,11,2
EM191,29,20-30,No,Rarely,502,HR,45,1,1,1,Life Sciences,1,1363,4,Female,32,Technician,4,Divorced,11022,15k+,23183,8,Yes,Yes,22,1,2,40,0,39,5,2,23,9
EM192,51,20-30,No,Frequently,412,R&D,13,4,3,5,Other,1,4469,4,Female,96,HR,2,Married,15761,5-10k,23514,3,Yes,No,13,1,1,40,0,21,1,4,21,4
EM193,39,51+,No,Frequently,1381,R&D,17,3,3,4,Other,1,2657,1,Male,99,Manager,3,Married,14472,5-10k,3694,4,Yes,No,18,1,4,40,2,31,16,1,10,18
EM194,59,20-30,No,Rarely,444,Sales,40,1,3,2,Marketing,1,2087,4,Female,67,Research Scientist,4,Divorced,8775,<5k,8558,0,Yes,No,12,2,3,40,0,17,10,4,15,7
EM195,47,41-50,No,Rarely,115,HR,48,1,1,3,Technical Degree,1,2049,4,Female,43,Technician,1,Single,10583,5-10k,2400,5,Yes,No,18,4,3,40,0,25,0,4,29,13
EM196,39,31-40,No,None,548,HR,38,1,2,3,Medical,1,4428,1,Male,21,Research Scientist,4,Divorced,10649,5-10k,19255,7,Yes,No,15,4,3,40,3,0,12,2,7,18
EM197,57,51+,No,None,160,R&D,22,3,2,2,Other,1,2791,3,Female,97,Sales Executive,1,Married,7826,<5k,8527,6,Yes,Yes,21,3,2,40,1,34,1,3,19,11
EM198,49,51+,No,None,290,R&D,36,3,3,5,Technical Degree,1,3081,4,Male,82,Technician,4,Divorced,9975,15k+,22802,7,Yes,No,17,2,1,40,3,38,14,3,29,5
EM199,21,41-50,No,Frequently,592,Sales,35,2,2,2,Other,1,3949,1,Male,65,Sales Executive,4,Divorced,17363,5-10k,7842,7,Yes,No,22,1,3,40,2,37,0,4,27,3
EM200,56,51+,Yes,Frequently,524,HR,41,1,3,1,Marketing,1,3201,2,Female,40,Technician,4,Single,15248,10-15k,16497,9,Yes,Yes,14,4,3,40,0,18,2,2,29,18
EM201,34,31-40,No,Rarely,788,HR,39,3,4,3,Life Sciences,1,1184,2,Female,22,Manager,4,Married,15262,10-15k,5216,1,Yes,Yes,12,2,1,40,0,37,17,2,29,15
EM202,47,41-50,Yes,Rarely,371,HR,26,1,2,1,Life Sciences,1,3076,3,Female,83,HR,3,Single,14734,5-10k,19711,0,Yes,Yes,16,3,2,40,3,24,4,4,5,5
EM203,34,41-50,No,None,101,HR,29,3,3,3,Life Sciences,1,2038,1,Male,73,Sales Executive,3,Divorced,9042,10-15k,16297,9,Yes,No,21,4,4,40,1,8,4,3,10,3
EM204,25,20-30,No,None,136,Sales,42,2,4,3,Technical Degree,1,2737,4,Male,65,Technician,3,Divorced,14109,<5k,18440,2,Yes,No,10,4,4,40,0,9,3,4,5,8
EM205,40,31-40,No,None,1216,HR,47,1,2,3,Life Sciences,1,1823,4,Male,98,Research Scientist,2,Single,4076,<5k,15632,4,Yes,Yes,10,1,4,40,0,36,0,4,24,8
EM206,43,31-40,No,None,1246,HR,21,3,3,3,Other,1,4547,3,Male,94,Research Scientist,3,Married,15116,15k+,17460,4,Yes,No,23,1,1,40,2,38,7,1,21,13
EM207,31,20-30,No,Rarely,1388,HR,40,1,1,4,Technical Degree,1,3836,4,Male,92,Sales Executive,2,Married,6407,15k+,10201,0,Yes,Yes,20,3,2,40,2,12,12,3,9,14
EM208,34,51+,No,None,1404,HR,11,3,4,1,Medical,1,2639,1,Male,36,Technician,2,Married,8312,5-10k,19670,8,Yes,No,10,3,3,40,0,17,7,1,27,5
EM209,44,31-40,No,Frequently,384,R&D,18,3,4,1,Other,1,3417,4,Female,49,HR,3,Married,5982,5-10k,20066,5,Yes,Yes,10,3,2,40,1,21,9,1,0,16
EM210,29,31-40,No,Frequently,1049,HR,49,1,4,1,Technical Degree,1,1886,2,Female,47,Technician,4,Married,2749,<5k,22307,0,Yes,No,24,4,3,40,0,36,5,1,16,14
EM211,59,51+,Yes,Frequently,261,HR,25,2,4,3,Medical,1,1568,1,Male,76,Manager,3,Married,5909,10-15k,2369,9,Yes,Yes,18,1,1,40,1,32,9,1,7,14
EM212,30,31-40,No,Frequently,609,Sales,11,1,4,5,Other,1,4477,1,Female,41,Technician,1,Married,7624,5-10k,21255,8,Yes,Yes,20,3,3,40,2,11,11,2,20,1
EM213,21,31-40,No,Rarely,905,HR,40,3,2,1,Technical Degree,1,4826,2,Male,60,Technician,2,Single,17603,10-15k,11993,2,Yes,Yes,24,4,2,40,3,12,5,1,21,18
EM214,58,31-40,No,Rarely,1041,R&D,19,2,4,2,Life Sciences,1,1693,3,Male,71,HR,4,Single,13383,<5k,18917,0,Yes,Yes,16,4,4,40,2,10,19,2,4,3
EM215,26,20-30,No,Frequently,177,R&D,1,3,1,3,Medical,1,4770,3,Female,85,HR,4,Single,8570,15k+,10521,6,Yes,No,16,3,4,40,1,0,7,3,6,18
EM216,38,51+,No,None,716,HR,32,3,2,4,Medical,1,3714,4,Female,69,Manager,4,Divorced,8707,15k+,6903,4,Yes,Yes,13,1,1,40,0,39,11,2,18,3
EM217,48,20-30,Yes,None,550,R&D,10,3,4,2,Medical,1,4724,4,Male,37,Research Scientist,3,Divorced,9370,<5k,22139,0,Yes,No,24,2,1,40,0,13,6,3,12,17
EM218,41,41-50,No,Rarely,200,HR,25,2,2,1,Life Sciences,1,4156,4,Male,29,Manager,2,Single,16918,<5k,21986,2,Yes,No,18,3,4,40,1,21,14,4,4,12
EM219,46,20-30,No,Frequently,1085,R&D,35,3,3,5,Technical Degree,1,4674,1,Female,55,HR,2,Divorced,7295,5-10k,9102,2,Yes,Yes,13,4,1,40,1,7,18,4,26,11
EM220,53,20-30,No,Rarely,456,HR,12,1,2,5,Technical Degree,1,3275,1,Male,24,Manager,2,Married,7432,15k+,24268,2,Yes,Yes,10,4,4,40,1,18,11,3,16,0
EM221,42,31-40,No,None,413,R&D,2,3,2,5,Other,1,3957,4,Male,50,Technician,4,Single,5950,<5k,24689,3,Yes,No,23,3,1,40,2,36,15,1,12,7
EM222,39,20-30,No,Frequently,1478,Sales,16,3,1,5,Other,1,1932,3,Male,97,Sales Executive,4,Married,7718,<5k,9803,6,Yes,No,12,4,1,40,2,39,0,3,4,6
EM223,35,51+,No,None,394,HR,43,4,1,5,Other,1,1234,1,Female,99,Technician,3,Single,19607,5-10k,23368,3,Yes,Yes,23,1,4,40,3,18,4,1,25,8
EM224,53,51+,No,None,1432,Sales,24,3,2,2,Marketing,1,1146,4,Male,36,Sales Executive,3,Divorced,8592,5-10k,22065,9,Yes,Yes,10,3,4,40,0,26,2,4,21,6
EM225,29,31-40,No,Rarely,900,Sales,11,2,1,3,Medical,1,2141,3,Male,53,Technician,3,Divorced,6761,15k+,15421,2,Yes,Yes,15,3,2,40,3,36,4,4,16,5
EM226,57,51+,No,Rarely,675,HR,13,4,2,1,Life Sciences,1,4636,4,Female,35,Sales Executive,4,Married,2151,<5k,19889,4,Yes,No,12,4,1,40,2,30,1,2,6,5
EM227,58,41-50,No,Rarely,551,R&D,21,4,3,2,Medical,1,2919,2,Male,54,Technician,1,Single,13327,10-15k,23016,6,Yes,Yes,11,3,3,40,1,30,5,4,9,16
EM228,43,51+,No,None,292,Sales,10,2,3,4,Technical Degree,1,2076,4,Male,89,Sales Executive,1,Divorced,13050,5-10k,18257,1,Yes,No,11,4,1,40,2,8,7,4,11,12
EM229,22,31-40,No,None,1364,Sales,39,1,2,1,Technical Degree,1,4821,4,Male,51,Manager,4,Married,2475,<5k,14937,5,Yes,No,18,4,4,40,0,2,9,2,8,12
EM230,30,41-50,No,None,266,R&D,33,1,4,1,Technical Degree,1,4620,1,Male,59,Sales Executive,3,Divorced,7130,5-10k,5560,2,Yes,No,21,4,3,40,3,34,0,3,21,16
EM231,32,31-40,No,None,240,R&D,20,4,1,5,Technical Degree,1,3095,3,Female,43,Research Scientist,3,Single,12729,15k+,7662,7,Yes,No,15,2,1,40,2,36,5,3,1,19
EM232,39,51+,No,Frequently,581,R&D,24,3,1,3,Technical Degree,1,4392,2,Female,32,HR,4,Married,5146,5-10k,4177,3,Yes,Yes,17,4,1,40,0,35,8,4,17,15
EM233,55,20-30,No,None,844,Sales,41,3,4,5,Marketing,1,2343,2,Female,91,Sales Executive,3,Divorced,4686,10-15k,2624,0,Yes,No,16,2,1,40,3,33,12,4,19,9
EM234,34,51+,No,Frequently,848,R&D,47,2,3,2,Medical,1,1901,4,Male,37,Research Scientist,2,Divorced,8526,5-10k,11481,8,Yes,Yes,16,2,4,40,0,30,13,1,16,19
EM235,45,31-40,No,Frequently,1217,HR,16,1,2,3,Other,1,4797,4,Male,39,Manager,3,Single,9912,5-10k,10098,7,Yes,No,23,2,2,40,2,37,14,4,6,0
EM236,25,31-40,Yes,Frequently,1378,R&D,1,4,2,4,Other,1,2134,2,Female,50,Sales Executive,4,Divorced,13723,10-15k,3115,5,Yes,Yes,16,1,3,40,2,31,17,4,19,2
EM237,30,41-50,No,None,147,HR,34,3,1,5,Life Sciences,1,2082,1,Male,25,Research Scientist,1,Single,17405,10-15k,12373,7,Yes,Yes,11,2,1,40,3,18,19,3,14,8
EM238,37,41-50,No,None,1114,HR,33,2,4,1,Other,1,2911,1,Female,58,Manager,1,Divorced,4043,10-15k,7777,7,Yes,Yes,10,1,4,40,0,22,7,3,27,11
EM239,55,51+,No,None,1207,Sales,34,2,3,2,Life Sciences,1,3521,2,Male,20,HR,3,Single,18571,10-15k,1686,8,Yes,No,23,4,2,40,1,24,4,1,15,17
EM240,51,20-30,No,Frequently,573,R&D,16,2,1,3,Other,1,3197,4,Male,26,Research Scientist,1,Divorced,10434,5-10k,9671,4,Yes,No,22,4,1,40,1,5,6,4,29,14
EM241,45,20-30,No,Frequently,289,Sales,21,1,1,4,Medical,1,2767,1,Male,83,Manager,1,Single,5093,15k+,7213,6,Yes,Yes,19,1,1,40,0,35,1,1,11,9
EM242,51,31-40,Yes,Rarely,137,HR,39,4,1,5,Medical,1,1678,3,Male,46,Technician,1,Single,5815,15k+,10189,4,Yes,Yes,21,4,4,40,1,38,18,3,25,5
EM243,25,41-50,No,Rarely,1041,HR,3,4,2,1,Other,1,4860,2,Female,99,Sales Executive,2,Single,14940,10-15k,11662,0,Yes,No,11,1,2,40,3,17,17,4,14,12
EM244,29,20-30,No,Rarely,549,HR,31,3,4,4,Medical,1,4687,1,Female,31,Research Scientist,1,Married,11185,15k+,8310,5,Yes,No,20,3,3,40,1,7,15,2,17,10
EM245,23,20-30,No,Frequently,1405,R&D,1,3,4,1,Other,1,2806,2,Female,77,Sales Executive,1,Single,15241,10-15k,7255,8,Yes,No,12,2,3,40,2,24,8,1,3,6
EM246,24,41-50,No,None,1244,HR,38,1,1,3,Other,1,4434,1,Male,32,Sales Executive,1,Married,8241,15k+,12864,9,Yes,No,24,2,2,40,0,18,8,3,21,19
EM247,35,41-50,No,Rarely,494,Sales,7,2,2,2,Technical Degree,1,4406,3,Male,40,Sales Executive,4,Divorced,8390,5-10k,6333,5,Yes,Yes,20,1,4,40,0,9,17,4,2,10
EM248,25,41-50,Yes,Frequently,1352,HR,40,4,2,3,Medical,1,3224,1,Female,76,Technician,2,Single,11023,<5k,17670,3,Yes,No,11,3,4,40,0,29,2,2,21,14
EM249,35,41-50,Yes,Frequently,583,Sales,15,4,4,2,Other,1,2162,2,Male,70,HR,4,Single,4305,5-10k,3345,0,Yes,No,24,1,3,40,0,25,11,2,28,0
EM250,31,31-40,No,Frequently,1006,HR,7,4,1,3,Marketing,1,1257,2,Male,91,Technician,4,Divorced,16535,<5k,1867,1,Yes,No,11,3,2,40,0,20,14,1,15,5
EM251,21,51+,No,Rarely,849,R&D,17,4,1,3,Medical,1,4709,1,Female,34,Research Scientist,1,Divorced,19839,<5k,10756,9,Yes,No,22,2,4,40,0,2,12,2,23,13
EM252,23,31-40,Yes,Rarely,533,HR,36,4,3,2,Technical Degree,1,2204,4,Male,97,Manager,1,Divorced,2528,15k+,13900,7,Yes,Yes,19,1,4,40,2,34,7,3,21,18
EM253,38,51+,No,Frequently,1297,Sales,22,1,1,3,Medical,1,4784,4,Female,57,Technician,1,Single,13493,10-15k,23903,8,Yes,No,13,1,3,40,0,7,12,1,21,14
EM254,33,41-50,No,None,1220,Sales,10,1,3,1,Other,1,1798,3,Male,57,Research Scientist,4,Married,9563,5-10k,11330,5,Yes,Yes,12,2,2,40,3,20,19,1,0,14
EM255,28,31-40,No,Frequently,594,R&D,17,3,4,4,Marketing,1,3242,1,Female,69,Research Scientist,4,Single,6216,<5k,10005,5,Yes,Yes,15,3,4,40,3,6,16,4,14,8
EM256,20,51+,No,None,611,Sales,5,4,2,5,Other,1,4822,2,Female,71,Research Scientist,4,Divorced,9620,10-15k,1334,2,Yes,No,22,1,2,40,3,4,15,2,15,5
EM257,56,20-30,No,None,523,R&D,2,2,2,4,Medical,1,2703,1,Male,99,HR,3,Divorced,4247,15k+,16915,2,Yes,Yes,15,3,2,40,1,33,12,1,9,10
EM258,49,20-30,Yes,None,556,HR,14,1,3,5,Marketing,1,1550,1,Male,38,Sales Executive,2,Divorced,12157,15k+,20979,6,Yes,No,22,3,2,40,3,11,9,3,19,3
EM259,20,31-40,No,None,102,Sales,21,3,1,5,Marketing,1,4345,1,Female,28,Research Scientist,2,Single,4653,15k+,16803,2,Yes,Yes,11,2,2,40,3,18,7,1,20,0
EM260,23,41-50,No,Rarely,523,HR,32,2,3,2,Medical,1,2593,4,Male,54,Research Scientist,4,Single,3022,5-10k,2223,8,Yes,No,18,1,1,40,1,25,12,2,18,12
EM261,45,41-50,No,Rarely,133,HR,16,4,2,1,Other,1,1468,4,Female,85,Research Scientist,4,Divorced,16816,10-15k,9245,7,Yes,Yes,14,1,2,40,3,32,4,3,6,7
EM262,48,51+,No,Frequently,1227,Sales,11,2,4,4,Other,1,3735,3,Male,25,Research Scientist,1,Divorced,7022,10-15k,19172,7,Yes,No,20,1,4,40,1,0,2,4,7,9
EM263,54,41-50,No,Frequently,1298,R&D,48,4,4,2,Life Sciences,1,3133,3,Female,67,Research Scientist,2,Married,8988,5-10k,7908,9,Yes,No,19,3,2,40,1,32,18,1,21,5
EM264,26,51+,No,Rarely,943,Sales,6,1,3,5,Technical Degree,1,4203,1,Male,71,Manager,1,Single,14926,<5k,18863,3,Yes,Yes,15,3,3,40,0,6,15,2,24,14
EM265,44,51+,Yes,Frequently,754,HR,49,2,3,4,Marketing,1,2189,4,Female,20,Manager,1,Married,14266,15k+,16751,5,Yes,Yes,22,4,1,40,3,30,5,1,24,9
EM266,56,20-30,No,Rarely,1477,HR,20,3,4,4,Marketing,1,2107,3,Male,63,HR,4,Married,11889,10-15k,8731,2,Yes,No,10,1,2,40,3,11,3,3,16,13
EM267,21,20-30,No,None,867,Sales,20,4,2,1,Medical,1,4932,4,Male,20,Manager,3,Divorced,18184,5-10k,17008,7,Yes,No,24,4,2,40,2,35,2,2,23,5
EM268,54,51+,Yes,None,853,Sales,4,2,1,3,Technical Degree,1,3059,3,Female,20,Sales Executive,3,Divorced,10609,10-15k,5236,6,Yes,No,13,1,1,40,0,12,4,3,22,12
EM269,32,31-40,No,Frequently,596,Sales,8,1,4,3,Medical,1,1310,1,Male,93,Technician,1,Married,6135,15k+,3373,6,Yes,Yes,19,1,2,40,1,32,0,4,1,7
EM270,36,51+,No,None,1169,R&D,41,4,4,4,Marketing,1,3271,2,Male,56,HR,3,Divorced,14427,<5k,23870,8,Yes,No,14,3,2,40,1,33,3,2,2,19
EM271,52,41-50,No,Frequently,196,R&D,41,2,4,4,Marketing,1,4352,3,Male,89,Manager,2,Single,6185,5-10k,19109,9,Yes,No,11,3,2,40,2,8,7,3,25,5
EM272,27,51+,Yes,None,757,R&D,4,2,1,4,Other,1,3371,4,Female,21,Manager,1,Divorced,9817,15k+,5966,2,Yes,Yes,12,2,1,40,0,36,11,2,13,11
EM273,27,20-30,No,Frequently,700,Sales,32,4,2,2,Life Sciences,1,3446,1,Female,91,Manager,1,Married,19058,10-15k,12960,1,Yes,Yes,15,1,3,40,0,38,7,1,19,1
EM274,30,20-30,No,Rarely,557,R&D,23,4,2,1,Technical Degree,1,4752,1,Male,98,Sales Executive,3,Single,12589,10-15k,23266,2,Yes,Yes,22,3,4,40,1,23,17,3,0,18
EM275,48,41-50,No,Frequently,397,R&D,4,4,2,2,Medical,1,1974,3,Female,65,Manager,2,Married,10355,10-15k,12886,7,Yes,No,14,4,3,40,1,24,13,1,17,18
EM276,32,41-50,No,Frequently,1313,R&D,45,4,3,5,Technical Degree,1,4657,4,Male,69,Technician,1,Married,3227,10-15k,1499,6,Yes,No,20,2,4,40,0,37,11,4,4,10
EM277,54,41-50,No,Rarely,110,HR,12,2,3,2,Medical,1,3047,3,Female,58,HR,3,Single,11041,5-10k,16711,6,Yes,No,22,4,4,40,1,32,8,3,4,4
EM278,36,31-40,No,None,123,Sales,4,2,4,4,Other,1,2542,4,Female,31,Sales Executive,1,Married,17293,15k+,1180,6,Yes,Yes,24,4,3,40,2,17,2,2,9,1
EM279,57,20-30,Yes,Rarely,1086,HR,4,4,4,5,Life Sciences,1,4111,2,Female,57,HR,3,Married,16229,10-15k,13349,5,Yes,Yes,12,4,2,40,3,26,9,3,26,5
